airline;number;scheduledTime;actualTime;status;arrivalAirport;aircraft
Austrian;OS 7319;1637223900.0;1637224800.0;Departed;KLAX;Boeing 747-8 Intercontinental
Austrian;OS 7371;1639639500.0;1639639500.0;Departed;EGCC;Airbus A320
Austrian;OS 7327;1639638600.0;1639640100.0;Departed;LPPT;Airbus A321 NEO
Austrian;OS 122;1639641000.0;1639641000.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 132;1636732200.0;1636732200.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7423;1639247700.0;1639247700.0;Departed;EETN;Airbus A320
Austrian;OS 7395;1639248300.0;1639248300.0;Departed;LPPT;Airbus A320-100/200
Austrian;OS 7228;1636956600.0;1636957500.0;Departed;LOWG;Airbus A320-200 (Sharklets)
Austrian;OS 7423;1639593300.0;1639593300.0;Departed;EETN;Airbus A320
Austrian;OS 8207;1639395000.0;1639395000.0;Departed;CYYC;Boeing 787-9 Dreamliner
Austrian;OS 7435;1639395000.0;1639395000.0;Departed;EFHK;Airbus A320
Austrian;OS 7393;1639394100.0;1639394100.0;Departed;LPPT;Airbus A321
Austrian;OS 7226;1639909200.0;1639909200.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7413;1639907700.0;1639908600.0;Departed;LEMG;Airbus A320
Austrian;OS 7204;1639907400.0;1639909200.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7483;1639578300.0;1639578300.0;Departed;ESGG;Embraer EMB 190
Austrian;OS 7309;1639578300.0;1639578300.0;Departed;EGPH;Airbus A319
Austrian;OS 126;1636049100.0;1636049100.0;Departed;LOWW;Airbus A321-100/200
Austrian;OS 7260;1635828600.0;1635828600.0;Departed;LOWW;Embraer EMB 190
Austrian;OS 7228;1635833400.0;1635833400.0;Departed;LOWG;Airbus A319
Austrian;OS 7307;1635929400.0;1635929400.0;Departed;EGPH;Airbus A320-200 (Sharklets)
Austrian;OS 7204;1635933000.0;1635933000.0;Departed;LOWW;Airbus A320-200 (Sharklets)
Austrian;OS 7413;1635933300.0;1635933300.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7226;1635934800.0;1635934800.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7248;1639337400.0;1639341000.0;Departed;LOWS;Airbus A320-200 (Sharklets)
Austrian;OS 7423;1639852500.0;1639852500.0;Departed;EETN;Airbus A321
Austrian;OS 7206;1636642200.0;1636643700.0;Departed;LOWW;Airbus A320
Austrian;OS 7435;1637580600.0;1637580600.0;Departed;EFHK;Airbus A320
Austrian;OS 7393;1637579700.0;1637579700.0;Departed;LPPT;Airbus A321
Austrian;OS 7246;1635750000.0;1635750000.0;Departed;LOWS;Airbus A319
Austrian;OS 7323;1635753000.0;1635753000.0;Departed;KMIA;Boeing 747-8 Intercontinental
Austrian;OS 7371;1635751500.0;1635751500.0;Departed;EGCC;Airbus A319
Austrian;OS 7469;1635753000.0;1635753900.0;Departed;EIDW;Airbus A320
Austrian;OS 7485;1635752100.0;1635752100.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7455;1635754200.0;1635754200.0;Departed;LEMD;Airbus A320
Austrian;OS 8205;1635753900.0;1635753900.0;Departed;CYUL;Boeing 777-300ER
Austrian;OS 8281;1635752700.0;1635752700.0;Departed;CYYZ;Boeing 777-300ER
Austrian;OS 7439;1635752700.0;1635752700.0;Departed;EFHK;Airbus A320
Austrian;OS 122;1635753000.0;1635753000.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7307;1635843000.0;1635843000.0;Departed;EGPH;Canadair CRJ 900NG
Austrian;OS 7413;1635846900.0;1635846900.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7479;1635845700.0;1635845700.0;Departed;ESGG;Airbus A320
Austrian;OS 7204;1635846600.0;1635846600.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7371;1637220300.0;1637220300.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 8281;1637221500.0;1637221500.0;Departed;CYYZ;Boeing 777-300ER
Austrian;OS 7439;1637221500.0;1637221500.0;Departed;EFHK;Airbus A320-200 (Sharklets)
Austrian;OS 7327;1637219400.0;1637219400.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7321;1634808600.0;1634809500.0;Departed;MMMX;Boeing 747-200
Austrian;OS 7421;1634808900.0;1634811600.0;Departed;EETN;Airbus A320
Austrian;OS 8207;1634810100.0;1634810100.0;Departed;CYYC;Boeing 787-9 Dreamliner
Austrian;OS 7435;1634811300.0;1634812500.0;Departed;EFHK;Airbus A320-200 (Sharklets)
Austrian;OS 7305;1634814300.0;1634814300.0;Departed;LEBB;Airbus A321-100/200
Austrian;OS 7461;1634807100.0;1634809800.0;Departed;LEMD;Airbus A321-100/200
Austrian;OS 7204;1635580200.0;1635580200.0;Departed;LOWW;Canadair CRJ 900NG
Austrian;OS 7479;1635582600.0;1635582600.0;Departed;ESGG;Embraer EMB 190
Austrian;OS 130;1635583800.0;1635583800.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7423;1636828500.0;1636828500.0;Departed;EETN;Airbus A320-200 (Sharklets)
Austrian;OS 7303;1635526200.0;1635526200.0;Departed;LEBB;Airbus A320-200 (Sharklets)
Austrian;OS 7395;1635526800.0;1635526800.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 126;1635523800.0;1635523800.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7439;1637480700.0;1637483400.0;Departed;EFHK;Airbus A320
Austrian;OS 7455;1637482200.0;1637483100.0;Departed;LEMD;Airbus A320
Austrian;OS 7325;1637654700.0;1637655900.0;Departed;KSFO;Boeing 747-8 Intercontinental
Austrian;OS 7415;1637655600.0;1637655600.0;Departed;LEBB;Airbus A320-100/200
Austrian;OS 7309;1635508800.0;1635509700.0;Departed;EGPH;Airbus A320-200 (Sharklets)
Austrian;OS 7242;1635512400.0;1635512400.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7206;1639752600.0;1639754400.0;Departed;LOWW;Airbus A320-200 (Sharklets)
Austrian;OS 7228;1636870200.0;1636870200.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7469;1635227400.0;1635228600.0;Departed;EIDW;Airbus A321-100/200
Austrian;OS 7307;1635228600.0;1635228600.0;Departed;EGPH;Airbus A320-100/200
Austrian;OS 8205;1635228600.0;1635228600.0;Departed;CYUL;Boeing 777-300ER
Austrian;OS 8281;1635228900.0;1635228900.0;Departed;CYYZ;Boeing 777-300ER
Austrian;OS 7325;1635230100.0;1635230100.0;Departed;KSFO;Boeing 747-200 Mixed Configuration
Austrian;OS 122;1635227400.0;1635228300.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7226;1639563600.0;1639563600.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 130;1639565400.0;1639565400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7230;1639338000.0;1639338000.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7433;1639338000.0;1639338000.0;Departed;ESGG;Airbus A320-100/200
Austrian;OS 7309;1637591100.0;1637591100.0;Departed;EGPH;Airbus A320-200 (Sharklets)
Austrian;OS 7206;1637592600.0;1637592600.0;Departed;LOWW;Airbus A319
Austrian;OS 7423;1642185300.0;1642185300.0;Departed;EETN;Airbus A320 NEO
Austrian;OS 7459;1642186200.0;1642186200.0;Departed;LEMD;Airbus A321
Austrian;OS 7395;1642185900.0;1642185900.0;Departed;LPPT;Airbus A320
Austrian;OS 128;1634874600.0;1634874600.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7485;1634879700.0;1634879700.0;Departed;ESGG;Embraer EMB 195
Austrian;OS 7423;1637692500.0;1637692500.0;Departed;EETN;Airbus A321
Austrian;OS 7395;1637693100.0;1637693100.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7242;1636714500.0;1636715400.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7411;1636716600.0;1636716600.0;Departed;LEMG;Airbus A320 NEO
Austrian;OS 7435;1636716600.0;1636716600.0;Departed;EFHK;Airbus A321-100/200
Austrian;OS 7321;1636716900.0;1636716900.0;Departed;MMMX;Boeing 747-8 Intercontinental
Austrian;OS 7455;1637568600.0;1637568600.0;Departed;LEMD;Airbus A320-200 (Sharklets)
Austrian;OS 7415;1637569200.0;1637570700.0;Departed;LEBB;Airbus A321-100/200
Austrian;OS 7307;1637571000.0;1637571000.0;Departed;EGPH;Airbus A320-100/200
Austrian;OS 7228;1636697400.0;1636697400.0;Departed;LOWG;Airbus A319
Austrian;OS 7321;1635499800.0;1635501000.0;Departed;MMMX;Boeing 747-8 Intercontinental
Austrian;OS 7435;1635502500.0;1635502500.0;Departed;EFHK;Airbus A320-100/200
Austrian;OS 7305;1635505500.0;1635505500.0;Departed;LEBB;Airbus A321-100/200
Austrian;OS 286;1635499800.0;1635500700.0;Departed;LOWI;Embraer EMB 195
Austrian;OS 7210;1637867400.0;1637867400.0;Departed;LOWW;Airbus A319
Austrian;OS 7433;1637869200.0;1637869200.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7248;1639855800.0;1639855800.0;Departed;LOWS;Airbus A319
Austrian;OS 7443;1639856400.0;1639856400.0;Departed;EFHK;Airbus A321
Austrian;OS 7479;1636882500.0;1636882500.0;Departed;ESGG;Airbus A320
Austrian;OS 132;1635515400.0;1635515400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7309;1637936700.0;1637936700.0;Departed;EGPH;Airbus A320
Austrian;OS 7206;1637938200.0;1637938200.0;Departed;LOWW;Airbus A320 NEO
Austrian;OS 7327;1635052500.0;1635052500.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7413;1635052500.0;1635052500.0;Departed;LEMG;Airbus A320
Austrian;OS 7485;1635052500.0;1635052500.0;Departed;ESGG;Airbus A319
Austrian;OS 128;1635047400.0;1635047400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7423;1637865300.0;1637865300.0;Departed;EETN;Airbus A321 NEO
Austrian;OS 7226;1637576400.0;1637577900.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7327;1642230600.0;1642230600.0;Departed;LPPT;Airbus A320-200 (Sharklets)
Austrian;OS 7228;1637475000.0;1637475000.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7327;1637824200.0;1637824200.0;Departed;LPPT;Airbus A320-200 (Sharklets)
Austrian;OS 7371;1637825100.0;1637825100.0;Departed;EGCC;Airbus A320
Austrian;OS 7439;1637826300.0;1637826300.0;Departed;EFHK;Airbus A320 NEO
Austrian;OS 7479;1635064200.0;1635064200.0;Departed;ESGG;Airbus A320-100/200
Austrian;OS 130;1635065400.0;1635065400.0;Departed;LOWW;Airbus A320
Austrian;OS 7371;1637047500.0;1637047500.0;Departed;EGCC;Airbus A320
Austrian;OS 7327;1637046600.0;1637046600.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7473;1636725300.0;1636726800.0;Departed;EIDW;Airbus A320-200 (Sharklets)
Austrian;OS 7309;1636727100.0;1636727100.0;Departed;EGPH;Airbus A320-100/200
Austrian;OS 7375;1635529500.0;1635529500.0;Departed;EGCC;Airbus A319
Austrian;OS 7433;1635529500.0;1635529500.0;Departed;ESGG;Airbus A321
Austrian;OS 7315;1635530700.0;1635530100.0;Departed;FAOR;Boeing 747-8 Intercontinental
Austrian;OS 7455;1639815000.0;1639815000.0;Departed;LEMD;Airbus A321-100/200
Austrian;OS 7469;1639813800.0;1639815600.0;Departed;EIDW;Airbus A320
Austrian;OS 7415;1639815600.0;1639816500.0;Departed;LEBB;Airbus A320-100/200
Austrian;OS 7371;1639812300.0;1639816800.0;Departed;EGCC;Airbus A320
Austrian;OS 7411;1635071700.0;1635071700.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7435;1635070500.0;1635070500.0;Departed;EFHK;Airbus A321-100/200
Austrian;OS 7305;1635073500.0;1635073500.0;Departed;LEBB;Airbus A320 NEO
Austrian;OS 7307;1636015800.0;1636015800.0;Departed;EGPH;Canadair CRJ 900
Austrian;OS 7479;1636018500.0;1636018500.0;Departed;ESGG;Airbus A320
Austrian;OS 7204;1636019400.0;1636019400.0;Departed;LOWW;Airbus A320 NEO
Austrian;OS 7413;1636019700.0;1636019700.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7204;1634889000.0;1634889000.0;Departed;LOWW;Canadair CRJ 900NG
Austrian;OS 130;1634892600.0;1634892600.0;Departed;LOWW;Airbus A321-100/200
Austrian;OS 7248;1635096600.0;1635097800.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7375;1635097500.0;1635097500.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 7443;1635096600.0;1635099300.0;Departed;EFHK;Airbus A321-100/200
Austrian;OS 7315;1635098700.0;1635098700.0;Departed;FAOR;Boeing 747-8 Intercontinental
Austrian;OS 7479;1639647300.0;1639647300.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7228;1637388600.0;1637388600.0;Departed;LOWG;Airbus A319
Austrian;OS 7479;1637055300.0;1637055300.0;Departed;ESGG;Airbus A320
Austrian;OS 7206;1636123800.0;1636123800.0;Departed;LOWW;Airbus A320 NEO
Austrian;OS 7473;1636120500.0;1636123200.0;Departed;EIDW;Airbus A321-100/200
Austrian;OS 7457;1636123800.0;1636124700.0;Departed;LEMD;Airbus A320-100/200
Austrian;OS 132;1636127700.0;1636127700.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 126;1634832600.0;1634832600.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7303;1634835000.0;1634835000.0;Departed;LEBB;Airbus A319
Austrian;OS 7395;1634835600.0;1634835600.0;Departed;LPPT;Airbus A321
Austrian;OS 7459;1634835600.0;1634835600.0;Departed;LEMD;Airbus A320 NEO
Austrian;OS 7455;1637395800.0;1637395800.0;Departed;LEMD;Airbus A320-200 (Sharklets)
Austrian;OS 7309;1637331900.0;1637331900.0;Departed;EGPH;Airbus A320-100/200
Austrian;OS 7378;1637062500.0;1637061840.0;Departed;EGCC;Airbus A320
Austrian;OS 7421;1637063400.0;1637063400.0;Departed;EETN;Airbus A320-200 (Sharklets)
Austrian;OS 7423;1639506900.0;1639506900.0;Departed;EETN;Airbus A320
Austrian;OS 7395;1635878700.0;1635878700.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7303;1635879600.0;1635879600.0;Departed;LEBB;Airbus A320
Austrian;OS 7248;1635881400.0;1635881400.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7230;1635882000.0;1635882000.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7443;1635882000.0;1635882000.0;Departed;EFHK;Airbus A320 NEO
Austrian;OS 7315;1635882900.0;1635882300.0;Departed;FAOR;Boeing 747-8 Intercontinental
Austrian;OS 7210;1635882600.0;1635882600.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7375;1635882600.0;1635882600.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 7471;1635882600.0;1635882600.0;Departed;EIDW;Airbus A320-200 (Sharklets)
Austrian;OS 7433;1635882000.0;1635883200.0;Departed;ESGG;Airbus A320-100/200
Austrian;OS 7335;1639311000.0;1639311000.0;Departed;EGCC;Airbus A320
Austrian;OS 126;1635005400.0;1635005400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7303;1635007800.0;1635007800.0;Departed;LEBB;Airbus A320-200 (Sharklets)
Austrian;OS 7459;1635008400.0;1635008400.0;Departed;LEMD;Airbus A320-100/200
Austrian;OS 7423;1635009300.0;1635009300.0;Departed;EETN;Airbus A320
Austrian;OS 7242;1635764400.0;1635765300.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7393;1635765300.0;1635765300.0;Departed;LPPT;Airbus A321
Austrian;OS 130;1635763800.0;1635765600.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7411;1635766200.0;1635766200.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7461;1635764400.0;1635766200.0;Departed;LEMD;Airbus A320-100/200
Austrian;OS 7321;1635766500.0;1635766500.0;Departed;MMMX;Boeing 747-8 Intercontinental
Austrian;OS 7435;1635766200.0;1635767100.0;Departed;EFHK;Airbus A320 NEO
Austrian;OS 7260;1636951800.0;1636951800.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7305;1636117200.0;1636117200.0;Departed;LEBB;Airbus A320
Austrian;OS 7321;1635327000.0;1635327900.0;Departed;MMMX;Boeing 747-200
Austrian;OS 7327;1639811400.0;1639812600.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7375;1639425000.0;1639425000.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 7433;1639424400.0;1639424400.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7443;1639424400.0;1639424400.0;Departed;EFHK;Airbus A321
Austrian;OS 7393;1637147700.0;1637151000.0;Departed;LPPT;Airbus A321
Austrian;OS 7335;1637151000.0;1637151000.0;Departed;EGCC;Airbus A319
Austrian;OS 7260;1639716600.0;1639716600.0;Departed;LOWW;Airbus A319
Austrian;OS 7457;1636037400.0;1636037400.0;Departed;LEMD;Airbus A320-200 (Sharklets)
Austrian;OS 7206;1636037400.0;1636037400.0;Departed;LOWW;Airbus A320 NEO
Austrian;OS 132;1636041000.0;1636041000.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7246;1635922800.0;1635922800.0;Departed;LOWS;Airbus A319
Austrian;OS 7371;1635924300.0;1635924300.0;Departed;EGCC;Airbus A320-200 (Sharklets)
Austrian;OS 7485;1635924900.0;1635924900.0;Departed;ESGG;Airbus A320 NEO
Austrian;OS 7439;1635925500.0;1635925500.0;Departed;EFHK;Airbus A320-100/200
Austrian;OS 8281;1635925500.0;1635925500.0;Departed;CYYZ;Boeing 777-300ER
Austrian;OS 122;1635925800.0;1635925800.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7323;1635925800.0;1635925800.0;Departed;KMIA;Boeing 747-8 Intercontinental
Austrian;OS 7393;1639480500.0;1639485300.0;Departed;LPPT;Airbus A321
Austrian;OS 8207;1635414900.0;1635414900.0;Departed;CYYC;Boeing 787-9 Dreamliner
Austrian;OS 7461;1635411900.0;1635415800.0;Departed;LEMD;Airbus A321-100/200
Austrian;OS 7435;1635416100.0;1635416100.0;Departed;EFHK;Airbus A320-100/200
Austrian;OS 7305;1635419100.0;1635419100.0;Departed;LEBB;Airbus A320
Austrian;OS 7226;1636885200.0;1636885200.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7327;1636873800.0;1636873800.0;Departed;LPPT;Airbus A320-200 (Sharklets)
Austrian;OS 7371;1636874700.0;1636874700.0;Departed;EGCC;Airbus A319
Austrian;OS 7485;1636874100.0;1636875000.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7260;1639457400.0;1639457400.0;Departed;LOWW;Airbus A319
Austrian;OS 7395;1638038700.0;1638040500.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 7433;1638042000.0;1638042000.0;Departed;ESGG;Airbus A320-200 (Sharklets)
Austrian;OS 7260;1634957400.0;1634957400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7226;1637144400.0;1637144400.0;Departed;LOWG;Canadair CRJ 900NG
Austrian;OS 130;1637146200.0;1637146200.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7321;1634981400.0;1634982300.0;Departed;MMMX;Boeing 747-8 Intercontinental
Austrian;OS 8207;1634982900.0;1634982900.0;Departed;CYYC;Boeing 787-9 Dreamliner
Austrian;OS 7435;1634984100.0;1634984100.0;Departed;EFHK;Airbus A321-100/200
Austrian;OS 7411;1634985300.0;1634985300.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 7321;1639827300.0;1639829700.0;Departed;MMMX;Boeing 747-8 Intercontinental
Austrian;OS 7335;1639829400.0;1639829400.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 7411;1637839800.0;1637839800.0;Departed;LEMG;Airbus A321-100/200
Austrian;OS 8207;1637839800.0;1637839800.0;Departed;CYYC;Boeing 787-9 Dreamliner
Austrian;OS 7421;1637841000.0;1637841000.0;Departed;EETN;Airbus A321
Austrian;OS 7230;1636141200.0;1636141200.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7248;1636140600.0;1636140600.0;Departed;LOWS;Embraer EMB 190
Austrian;OS 7303;1636138800.0;1636139700.0;Departed;LEBB;Airbus A321 NEO
Austrian;OS 7315;1636141800.0;1636141200.0;Departed;FAOR;Boeing 747-8 Intercontinental
Austrian;OS 7375;1636141800.0;1636141800.0;Departed;EGCC;Airbus A320-100/200
Austrian;OS 7433;1636141200.0;1636141200.0;Departed;ESGG;Airbus A321-100/200
Austrian;OS 7443;1636141200.0;1636141200.0;Departed;EFHK;Airbus A320 NEO
Austrian;OS 7471;1636141800.0;1636141800.0;Departed;EIDW;Airbus A321-100/200
Austrian;OS 7395;1636137900.0;1636137900.0;Departed;LPPT;Airbus A321-100/200
Austrian;OS 128;1635479400.0;1635479400.0;Departed;LOWW;Airbus A320-100/200
Austrian;OS 7413;1639821300.0;1639822800.0;Departed;LEMG;Airbus A320
Austrian;OS 7204;1639821000.0;1639822800.0;Departed;LOWW;Airbus A319
Austrian;OS 7230;1637869200.0;1637872200.0;Departed;LOWG;Embraer EMB 190
Austrian;OS 7483;1636813500.0;1636813500.0;Departed;ESGG;Embraer EMB 190
